year,city,crime_major_category,crime_detail,latitude,longitude,occurance_time,clear_status,incident_address,notes
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/11/28 22:55:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/07/14 14:42:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/10/13 18:32:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/03/24 20:55:00,No Data,No Data,District: Southeast
2016,Raleigh,Sexual Offenses,Sex Offense/Forcible Rape,0.0,0.0,2016/05/05 14:57:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/07/29 17:19:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/05/18 02:37:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2017/02/09 02:21:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/05/03 22:32:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/05/12 02:25:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/07/04 15:17:00,No Data,No Data,District: Southwest
2017,Raleigh,Sexual Offenses,Sex Offense/Forcible Fondling,0.0,0.0,2017/07/25 07:05:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/08/13 19:13:00,No Data,No Data,District: Downtown
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/01/24 17:54:00,No Data,No Data,District: North
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/07/29 05:31:00,No Data,No Data,District: North
2018,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2018/01/11 18:57:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/03/09 02:50:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/08/22 13:33:00,No Data,No Data,District: Downtown
2017,Raleigh,Sexual Offenses,Sex Offense/Peeping Tom,35.85553,-78.7131,2017/06/13 19:21:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/03/19 17:17:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/04/25 07:32:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Family Offenses/Nonviolent (eg: neglect),0.0,0.0,2016/02/28 19:23:00,No Data,No Data,District: Downtown
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/12/10 21:37:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/06/08 19:27:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/06/13 04:53:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/10/16 04:01:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/08/21 15:25:00,No Data,No Data,District: Northwest
2017,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2017/08/30 17:07:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/Overdose,0.0,0.0,2015/03/02 06:54:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/02/12 01:34:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2017/12/12 01:38:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2016/08/24 22:51:00,No Data,No Data,District: North
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/11/07 22:04:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/09/18 02:33:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Overdose Death,0.0,0.0,2015/12/05 04:00:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/04/24 20:13:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2015/05/15 18:53:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/Overdose,0.0,0.0,2017/07/27 15:38:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/12/15 00:29:00,No Data,No Data,District: Northwest
2016,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2016/11/15 16:24:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/04/19 15:55:00,No Data,No Data,District: Northwest
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/12/05 13:02:00,No Data,No Data,District: Downtown
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/03/11 12:58:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/07/18 02:44:00,No Data,No Data,District: Downtown
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/06/23 17:39:00,No Data,No Data,District: Northwest
2016,Raleigh,Miscellaneous,Miscellaneous/Missing Person (17 & under),0.0,0.0,2016/03/22 17:45:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/10/11 15:40:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2017/02/03 14:26:00,No Data,No Data,District: Northwest
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/10/30 02:53:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/10/01 19:12:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/Missing Person (18 & over),0.0,0.0,2015/10/12 11:56:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2016/03/11 14:31:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/10/09 22:20:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2015/10/18 19:23:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/10/25 08:59:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/08/25 18:31:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2016/04/05 13:50:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/11/12 23:52:00,No Data,No Data,District: Southwest
2018,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2018/02/04 04:07:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/07/31 15:48:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/02/28 11:01:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2016/04/28 23:23:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2017/08/14 15:18:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/01/18 03:06:00,No Data,No Data,District: Southwest
2016,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2016/01/10 17:01:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/10/11 18:38:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2015/01/11 22:40:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2015/08/09 20:17:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2015/04/07 12:17:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/09/22 16:23:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/06/21 16:13:00,No Data,No Data,District: Downtown
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/09/27 19:40:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/08/05 15:19:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/09/05 03:53:00,No Data,No Data,District: Downtown
2016,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2016/03/26 22:19:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/07/22 19:52:00,No Data,No Data,District: Northwest
2016,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2016/03/24 18:04:00,No Data,No Data,District: Southwest
2017,Raleigh,Sexual Offenses,Sex Offense/Peeping Tom,35.86966,-78.5774,2017/05/01 23:01:00,No Data,"7300 BLOCK OLD WAKE FOREST RD, Northeast, Raleigh",District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/10/15 22:37:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2017/01/03 16:06:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/02/12 00:51:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/12/22 14:07:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/06/14 15:28:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/Missing Person (18 & over),0.0,0.0,2016/03/25 03:31:00,No Data,No Data,District: Northwest
2016,Raleigh,Miscellaneous,Miscellaneous/Suicide,0.0,0.0,2016/11/23 05:15:00,No Data,No Data,District: Northwest
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/12/26 21:21:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/05/22 23:41:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/03/10 20:12:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/Missing Person (18 & over),0.0,0.0,2015/08/20 18:58:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/07/20 00:23:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2015/12/26 16:05:00,No Data,No Data,District: Southeast
2018,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2018/02/03 18:29:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2015/08/21 20:44:00,No Data,No Data,District: Downtown
2016,Raleigh,Miscellaneous,Miscellaneous/Overdose,0.0,0.0,2016/03/18 03:29:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/06/30 18:09:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/12/01 23:58:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/Missing Person (18 & over),0.0,0.0,2017/12/05 16:28:00,No Data,No Data,District: Southwest
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/07/27 11:07:00,No Data,No Data,District: Downtown
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/12/13 14:09:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/05/14 15:52:00,No Data,No Data,District: Northwest
2017,Raleigh,Miscellaneous,Miscellaneous/Suicide,0.0,0.0,2017/01/11 21:12:00,No Data,No Data,District: Northwest
2017,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2017/06/20 20:17:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2016/06/09 17:36:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2015/09/04 16:18:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/11/13 16:22:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/01/14 22:15:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2017/08/09 21:39:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/09/07 15:30:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/Deceased Person,0.0,0.0,2017/09/18 20:16:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2017/09/03 22:32:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2015/05/15 17:34:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/03/28 13:26:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/07/20 01:47:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/01/05 04:49:00,No Data,No Data,District: Southwest
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/04/17 18:29:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2016/10/09 00:33:00,No Data,No Data,District: Downtown
2018,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2018/01/03 16:42:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/05/05 03:20:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/11/03 21:02:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/03/03 17:09:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/06/12 23:15:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/07/10 21:37:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2017/11/12 15:22:00,No Data,No Data,District: Downtown
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/03/05 05:48:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/06/18 20:45:00,No Data,No Data,District: North
2018,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2018/01/16 22:35:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/08/28 06:42:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2015/02/21 08:26:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2015/04/27 19:23:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/12/09 17:52:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/Deceased Person,0.0,0.0,2017/12/19 21:32:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/01/07 02:45:00,No Data,No Data,District: Southwest
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/03/26 01:34:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/05/26 17:12:00,No Data,No Data,District: Southwest
2017,Raleigh,Miscellaneous,Miscellaneous/Suicide,0.0,0.0,2017/01/15 03:54:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/10/14 16:35:00,No Data,No Data,District: Downtown
2018,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2018/01/25 07:37:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/02/01 15:32:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Missing Person (18 & over),0.0,0.0,2015/06/02 15:58:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/03/30 22:10:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/04/29 15:44:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2015/11/12 13:52:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/05/08 00:24:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/Overdose,0.0,0.0,2017/04/12 21:31:00,No Data,No Data,District: North
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/02/10 17:03:00,No Data,No Data,District: Southeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/01/12 01:26:00,No Data,No Data,District: Northeast
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/05/27 04:39:00,No Data,No Data,District: Downtown
2016,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2016/02/14 20:35:00,No Data,No Data,District: Northeast
2017,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2017/10/19 18:16:00,No Data,No Data,District: Downtown
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/05/14 07:34:00,No Data,No Data,District: Downtown
2015,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2015/07/30 15:31:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2017/02/16 18:35:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Lost Property,0.0,0.0,2015/05/06 02:00:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/Mental Commitment,0.0,0.0,2015/09/26 02:01:00,No Data,No Data,District: Southwest
2016,Raleigh,Miscellaneous,Miscellaneous/Deceased Person,0.0,0.0,2016/08/04 17:53:00,No Data,No Data,District: Northwest
2015,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2015/02/11 00:39:00,No Data,No Data,District: Southeast
2017,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2017/06/25 16:40:00,No Data,No Data,District: North
2017,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2017/07/06 00:35:00,No Data,No Data,District: North
2018,Raleigh,Miscellaneous,Miscellaneous/Found Property,0.0,0.0,2018/01/16 09:39:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/Deceased Person,0.0,0.0,2015/01/09 12:45:00,No Data,No Data,District: Southeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/07/10 03:21:00,No Data,No Data,District: Northeast
2015,Raleigh,Miscellaneous,Miscellaneous/All Other Non-Offenses,0.0,0.0,2015/07/24 20:52:00,No Data,No Data,District: Southwest
